timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
899,6,cross_attn,Vertical,1,0.2474133,0.04821649,0.4306257016341675,0.05300143928497576
899,6,cross_attn,Horizontal,1,0.27656844,0.025656292,0.05013238227690318,0.012465246139932003
899,6,cross_attn,Gaussian,1,0.18729314,0.039605726,0.48012084695047574,0.04917905435726544
899,7,cross_attn,Vertical,1,0.23228705,0.045888267,0.4452351957196508,0.08306339859565558
899,7,cross_attn,Horizontal,1,0.27385917,0.019082837,0.04795832600565261,0.014342240044912911
899,7,cross_attn,Gaussian,1,0.19063807,0.037803404,0.48505869351898234,0.05418493520397514
899,8,cross_attn,Vertical,1,0.2498361,0.041172933,0.3439571999013098,0.06654435156960947
899,8,cross_attn,Horizontal,1,0.27074516,0.019244988,0.020692644181993992,0.012669844910235241
899,8,cross_attn,Gaussian,1,0.18483298,0.034958526,0.49979917176394223,0.047886550589343636
899,6,mix_ffn_after_gate,Vertical,1,0.11698284,0.019304577,0.9014894112780334,0.0014776138799179406
899,6,mix_ffn_after_gate,Horizontal,1,0.1415933,0.02082932,0.843017798149579,0.002826738039373402
899,6,mix_ffn_after_gate,Gaussian,1,0.08756034,0.013231975,0.9136872600376463,0.0005550759651726961
899,7,mix_ffn_after_gate,Vertical,1,0.11411457,0.01921796,0.9021298460461739,0.0012898373112521096
899,7,mix_ffn_after_gate,Horizontal,1,0.1287567,0.022089135,0.8780151831390208,0.00200024055936254
899,7,mix_ffn_after_gate,Gaussian,1,0.10037125,0.016842185,0.8886751255180942,0.0022038547273799452
899,8,mix_ffn_after_gate,Vertical,1,0.12671238,0.024561185,0.8845318507212923,0.00318481426648479
899,8,mix_ffn_after_gate,Horizontal,1,0.15196125,0.022891339,0.8176347403587944,0.003622071660772368
899,8,mix_ffn_after_gate,Gaussian,1,0.11131526,0.018543305,0.8705098235285178,0.0035821563894800983
874,6,self_attn_after_gate,Vertical,1,0.10143523,0.029815046,0.9385807029379915,0.00163866308664638
874,6,self_attn_after_gate,Horizontal,1,0.1393603,0.035118982,0.867146928803802,0.0038271172365958867
874,6,self_attn_after_gate,Gaussian,1,0.09424837,0.023629392,0.9210102374251208,0.0011916857803110942
874,7,self_attn_after_gate,Vertical,1,0.13421506,0.04758278,0.8895839904434374,0.008021789252084905
874,7,self_attn_after_gate,Horizontal,1,0.16367511,0.03866062,0.8046917182593173,0.010440663656053688
874,7,self_attn_after_gate,Gaussian,1,0.1297688,0.039982278,0.8832810484822337,0.0023619347865028485
874,8,self_attn_after_gate,Vertical,1,0.12845844,0.040542506,0.8897772057672408,0.008624314651845435
874,8,self_attn_after_gate,Horizontal,1,0.16146013,0.038759075,0.8112794562629406,0.01540760373541839
874,8,self_attn_after_gate,Gaussian,1,0.11962009,0.029275648,0.869136311029139,0.004293363237911125
874,6,cross_attn,Vertical,1,0.24222797,0.042769454,0.4312304796240708,0.06526969829939037
874,6,cross_attn,Horizontal,1,0.27612296,0.02797262,0.047847013551490535,0.014042818774612735
874,6,cross_attn,Gaussian,1,0.19737709,0.04144654,0.47061070230247787,0.049758895495386944
874,7,cross_attn,Vertical,1,0.23829482,0.04626095,0.3873978254980808,0.0946319734561893
874,7,cross_attn,Horizontal,1,0.2789743,0.025214676,0.009938428706766892,0.013382267332240154
874,7,cross_attn,Gaussian,1,0.199065,0.042524308,0.4438502767826117,0.04798812854675566
874,8,cross_attn,Vertical,1,0.26157343,0.03725922,0.3092649634230296,0.06123533568923488
874,8,cross_attn,Horizontal,1,0.2762357,0.02174016,0.011813322448227033,0.013329938969287193
874,8,cross_attn,Gaussian,1,0.19148025,0.033638213,0.455761535146361,0.04851902640768389
874,6,mix_ffn_after_gate,Vertical,1,0.11428394,0.020279074,0.9079414131637232,0.001489820649953905
874,6,mix_ffn_after_gate,Horizontal,1,0.13208827,0.01966868,0.8685312713004558,0.0017125114409364617
874,6,mix_ffn_after_gate,Gaussian,1,0.096508026,0.0143967755,0.8937878384472697,0.0007973598036510924
874,7,mix_ffn_after_gate,Vertical,1,0.11337928,0.018973378,0.904152743185608,0.0012612705058388976
874,7,mix_ffn_after_gate,Horizontal,1,0.13097948,0.022208463,0.8717070232899513,0.002208297420246701
874,7,mix_ffn_after_gate,Gaussian,1,0.10258183,0.018001901,0.8847292334955429,0.0023803099350749334
874,8,mix_ffn_after_gate,Vertical,1,0.13256985,0.02469171,0.87168764478518,0.003786217126217597
874,8,mix_ffn_after_gate,Horizontal,1,0.15343401,0.022062449,0.8138428252339592,0.003460576194362133
874,8,mix_ffn_after_gate,Gaussian,1,0.11612237,0.019330477,0.8494798430766067,0.004329742308051151
847,6,self_attn_after_gate,Vertical,1,0.10216801,0.0319636,0.9331457108826675,0.002139890169721498
847,6,self_attn_after_gate,Horizontal,1,0.14387198,0.033762194,0.8568518601388356,0.004687593583210244
847,6,self_attn_after_gate,Gaussian,1,0.1003027,0.024219368,0.9070600028454464,0.0016658354921498752
847,7,self_attn_after_gate,Vertical,1,0.13744557,0.046918847,0.8862613549367414,0.007435236387165703
847,7,self_attn_after_gate,Horizontal,1,0.16621281,0.038728166,0.8005972020181734,0.011081598192191535
847,7,self_attn_after_gate,Gaussian,1,0.122100115,0.030996775,0.8848058127553182,0.0019526355492944904
