timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
499,5,block_output,Vertical,1,0.05047861,0.014009229,0.9821261183852726,0.00012057835228417191
499,5,block_output,Horizontal,1,0.06010089,0.012563967,0.9713469157163801,0.00021714442585934004
499,5,block_output,Gaussian,1,0.06269916,0.013701694,0.9630259379631297,0.00016573564802347608
499,6,block_output,Vertical,1,0.05609393,0.014439762,0.9778511603634609,0.00011904393351306612
499,6,block_output,Horizontal,1,0.06564398,0.014134282,0.9657360295797691,0.00027840364276990445
499,6,block_output,Gaussian,1,0.07566582,0.014703154,0.9468522817152051,0.00032814457899289307
499,7,block_output,Vertical,1,0.06459741,0.014985155,0.9696888200181486,0.0002333109087563404
499,7,block_output,Horizontal,1,0.08423134,0.014101445,0.9446890871779281,0.00037299780743889956
499,7,block_output,Gaussian,1,0.06647325,0.013231119,0.9618884848106594,0.00016412674984582015
499,8,block_output,Vertical,1,0.06839447,0.018638747,0.9666633272850504,0.00038568021029022106
499,8,block_output,Horizontal,1,0.08241119,0.017918874,0.9442248559758316,0.0007366345815853785
499,8,block_output,Gaussian,1,0.086830094,0.015947489,0.9314611044246222,0.00042883966511646205
499,9,block_output,Vertical,1,0.0679148,0.016736085,0.967844548821039,0.0002222171368070418
499,9,block_output,Horizontal,1,0.0953759,0.014734861,0.9246258842486186,0.0006325564541808966
499,9,block_output,Gaussian,1,0.081834465,0.015156592,0.9432098978401391,0.0004002159084231944
428,5,block_output,Vertical,1,0.059160266,0.013158391,0.9741285390411645,0.00016308413903799737
428,5,block_output,Horizontal,1,0.076567896,0.012930447,0.9532535478767898,0.00032212621576482804
428,5,block_output,Gaussian,1,0.06262185,0.014251536,0.9636007720312091,0.00016658917668492922
428,6,block_output,Vertical,1,0.07191785,0.015379964,0.9633191664416454,0.00019157129491731003
428,6,block_output,Horizontal,1,0.097512625,0.014940075,0.9267525657391782,0.0005425887405201849
428,6,block_output,Gaussian,1,0.065576255,0.014517462,0.9639957968991761,0.00014995023602757494
428,7,block_output,Vertical,1,0.07974733,0.017352205,0.9533933448988883,0.0004136766839729998
428,7,block_output,Horizontal,1,0.08297741,0.014635109,0.9453595434415988,0.00042093599549068494
